utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee
9972	MOT	mother	et le dernier .	%act MOT présente une autre figurine à CHI		%act MOT présente une autre figurine à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
9975	MOT	mother	[=! mimique] il a une drôle de tête mais c'est ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
9977	MOT	mother	un quoi ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
9979	MOT	mother	un quoi ?	com MOT essaie probablement que CHI améliore sa production comme juste avant avec le mot kangourou		com MOT essaie probablement que CHI améliore sa production comme juste avant avec le mot kangourou 	Anae/284.cha	1	clara				Anae	mother	Keychild
9981	MOT	mother	[=! rit] un hippopotame .	com MOT reformule		com MOT reformule 	Anae/284.cha	1	clara				Anae	mother	Keychild
9983	MOT	mother	on recommence ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
9985	MOT	mother	tu veux que j'aille en chercher d' autres ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10005	MOT	mother	< tiens regarde pose les à-côté de moi .	%act MOT pose sa main sur le canapé à côté d'elle pour désigner la place		%act MOT pose sa main sur le canapé à côté d'elle pour désigner la place 	Anae/284.cha	1	clara				Anae	mother	Keychild
10006	MOT	mother	on ira les ranger tous ensemble après .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10007	MOT	mother	Ael il est parti en chercher d' autres .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10008	MOT	mother	est-ce que tu veux bien ramasser ce-qui est à-côté du pied d' Aliyah ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10009	MOT	mother	regarde qu'est-ce que c'est ?	%xpnt show l'emplacement de l'index		%xpnt show l'emplacement de l'index 	Anae/284.cha	1	clara				Anae	mother	Keychild
10010	MOT	mother	non ça là-bas .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10011	MOT	mother	qu'est-ce que c'est ça ?	%xpnt show l'emplacement de l'index		%xpnt show l'emplacement de l'index 	Anae/284.cha	1	clara				Anae	mother	Keychild
10014	MOT	mother	oui c'est un singe mais comment ça s'appelle ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10015	MOT	mother	comment ça s'appelle les trucs où on met la main dedans ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10017	MOT	mother	une quoi ?	%act MOT a mis sa main dans la marionnette et la présente à CHI		%act MOT a mis sa main dans la marionnette et la présente à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10019	MOT	mother	une ..?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10024	MOT	mother	<bonjour Anaé> [=! fait parler la marionnette] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10025	MOT	mother	<comment ça va> [=! fait parler la marionnette] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10028	MOT	mother	tu le fais parler ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10030	MOT	mother	t(u) y arrives ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10031	MOT	mother	oui [=! sourit] .	%sit CHI fait bouger la bouche de la marionnette		%sit CHI fait bouger la bouche de la marionnette 	Anae/284.cha	1	clara				Anae	mother	Keychild
10032	MOT	mother	montre à Aliyah .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10033	MOT	mother	vas y tu fais comme si tu étais le [/] le singe qui parle .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10034	MOT	mother	<comment il dit le> [//] comment il parle le singe ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10036	MOT	mother	ah bon [=! rit] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10038	MOT	mother	qui est-ce qui l'a donnée cette marionnette ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10039	MOT	mother	tu te rappelles qui est-ce qui a donné cette marionnette ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10041	MOT	mother	han@i qu'est-ce qu'il a ramené Ael ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10043	MOT	mother	oh .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10044	MOT	mother	c'est qui lui ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10048	MOT	mother	c'est un chien .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10049	MOT	mother	c'est un colley .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10050	MOT	mother	ah c(el)ui-là je l'adore .	%sit CHI prend une figurine sur le canapé		%sit CHI prend une figurine sur le canapé 	Anae/284.cha	1	clara				Anae	mother	Keychild
10051	MOT	mother	qu'est-ce que c'est ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10052	MOT	mother	va montrer à Aliyah .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10053	MOT	mother	comme il est mignon			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10061	MOT	mother	<un p(e)tit ours ouais> [=! hoche la tête] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10071	MOT	mother	oui chut et ça qu'est-ce que c'est ?	add à BRO puis à CHI	%act MOT met l'index devant sa bouche pour signifier à CHI de se taire	add à BRO puis à CHI %act MOT met l'index devant sa bouche pour signifier à CHI de se taire	Anae/284.cha	1	clara				Anae	mother	Keychild
10072	MOT	mother	Anaé ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10074	MOT	mother	un quoi ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10078	MOT	mother	xxx [=! chuchote] .	com MOT parle toujours à l'oreille de CHI		com MOT parle toujours à l'oreille de CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10087	MOT	mother	oh ils sont euh montés sur le ukulélé .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10088	MOT	mother	c'est des animaux qui jouent de la musique ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10089	MOT	mother	qu'est-ce que tu voudras faire comme musique toi quand tu seras plus grande ?	%act MOT caresse les cheveux de CHI		%act MOT caresse les cheveux de CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10090	MOT	mother	qu'est-ce que tu voudras faire comme instrument ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10093	MOT	mother	hein ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10096	MOT	mother	de l'atelier d' art .	%act MOT regarde OBS		%act MOT regarde OBS 	Anae/284.cha	1	clara				Anae	mother	Keychild
10099	MOT	mother	< tu voudras aller à l'atelier d' art ?	%xpnt show BR1 de l'index bras tendu		%xpnt show BR1 de l'index bras tendu 	Anae/284.cha	1	clara				Anae	mother	Keychild
10117	MOT	mother	mais tu sais Anaé l'atelier d' art c'est que en C@l E@l un .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10118	MOT	mother	c'est pas tout de suite hein .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10120	MOT	mother	hum .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10121	MOT	mother	et qu'est-ce que tu voudrais faire comme instrument de musique ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10123	MOT	mother	<de l'atelier d' art d'accord> [=! hoche la tête] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10150	MOT	mother	[=! sourit] c'est quoi ça ?	%act MOT prend la figurine qu'a apportée BRO et la présente à CHI		%act MOT prend la figurine qu'a apportée BRO et la présente à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10151	MOT	mother	c'est quoi ?	%sit CHI prend la figurine		%sit CHI prend la figurine 	Anae/284.cha	1	clara				Anae	mother	Keychild
10152	MOT	mother	c'est le ..?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10153	MOT	mother	c'est le quoi ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10157	MOT	mother	c'est le ..?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10159	MOT	mother	< xxx .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10165	MOT	mother	< et ça regarde .	%act MOT montre une autre figurine à CHI		%act MOT montre une autre figurine à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10166	MOT	mother	c'est quoi ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10168	MOT	mother	un quoi ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10170	MOT	mother	comment il fait ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10171	MOT	mother	comment il fait l'éléphant ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10174	MOT	mother	oui (.) oh incroyable .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10198	MOT	mother	oh regarde qu'est-ce que c'est Anaé ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10199	MOT	mother	qu'est-ce que c'est ?	%act MOT présente une figurine à CHI		%act MOT présente une figurine à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10201	MOT	mother	qu'est-ce que c'est ?	%sit CHI tend le bras pour prendre la figurine		%sit CHI tend le bras pour prendre la figurine 	Anae/284.cha	1	clara				Anae	mother	Keychild
10203	MOT	mother	c'est une four(mi) ...	com MOT fournit l'ébauche du mot à CHI		com MOT fournit l'ébauche du mot à CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10210	MOT	mother	oui [=! hoche la tête] il va chercher encore un .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10211	MOT	mother	tu lui demandes gentiment ?			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10215	MOT	mother	< [=! rit] t(u) es mignonne .	%act MOT caresse la joue de CHI		%act MOT caresse la joue de CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10217	MOT	mother	fais moi un bisou [=! baiser] .	%act MOT embrasse CHI		%act MOT embrasse CHI 	Anae/284.cha	1	clara				Anae	mother	Keychild
10218	MOT	mother	qu'est-ce qu'elle dit Véro Anaé c'est toi la plus ...			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10220	MOT	mother	< on a fait un coup de yyy incroyable encore ?	ximi MOT répète ce qu'a dit CHI	%act MOT touche CHI	ximi MOT répète ce qu'a dit CHI %act MOT touche CHI	Anae/284.cha	1	clara				Anae	mother	Keychild
10221	MOT	mother	oh non [=! rit] .			 	Anae/284.cha	1	clara				Anae	mother	Keychild
10223	MOT	mother	< alors Anaé on est le dix sept mai deux mille neuf .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10224	MOT	mother	tu as bientôt deux ans et dix mois .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10225	MOT	mother	ouais ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10227	MOT	mother	c'est ton anniversaire pas encore ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10228	MOT	mother	c'est au mois de juillet ton anniversaire .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10230	MOT	mother	ben si .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10232	MOT	mother	si .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10234	MOT	mother	c'est bientôt .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10235	MOT	mother	tu vas avoir quel âge ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10237	MOT	mother	< non c'est après le jeu sur l'ordinateur Anaé .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10239	MOT	mother	< tout à l'heure .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10241	MOT	mother	< oui juste après on fera le jeu sur l'ordinateur je te promets .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10242	MOT	mother	c'est toi qui as fait ce coloriage ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10243	MOT	mother	qu'est-ce que c'est comme dessin ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10244	MOT	mother	c'est qui lui ce monsieur ?	%xpnt show avec l'index le dessin		%xpnt show avec l'index le dessin 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10245	MOT	mother	tu sais ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10247	MOT	mother	qui ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10249	MOT	mother	c'est In(diana) ...	com MOT fournit l'ébauche du mot à CHI		com MOT fournit l'ébauche du mot à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10251	MOT	mother	Indiana	com MOT décompose le mot en syllabes afin que CHI le complète		com MOT décompose le mot en syllabes afin que CHI le complète 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10252	MOT	mother	tu sais ?	%act MOT essuie le nez de CHI		%act MOT essuie le nez de CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10253	MOT	mother	Indiana ...			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10255	MOT	mother	< oui .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10256	MOT	mother	qui est-ce qui a eu un déguisement d' Indianan Jones ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10258	MOT	mother	parce que c'était quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10259	MOT	mother	qu'est-ce qui s'est passé hier ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10261	MOT	mother	oui mais qu'est-ce que c'était hier ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10263	MOT	mother	c'était l'anni(versaire) ...	com MOT fournit l'ébauche du mot à CHI		com MOT fournit l'ébauche du mot à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10265	MOT	mother	et il a eu quel âge ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10267	MOT	mother	non .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10268	MOT	mother	six ans .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10270	MOT	mother	et qu'est-ce qu'il a eu comme cadeau ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10272	MOT	mother	oui .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10274	MOT	mother	ouais .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10275	MOT	mother	et puis ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10277	MOT	mother	des legos .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10278	MOT	mother	ah t(u) es en train <de mettre> [/] de te mettre du feutre partout .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10279	MOT	mother	des legos ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10281	MOT	mother	des legos de quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10283	MOT	mother	des legos rouges ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10284	MOT	mother	trop bien .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10285	MOT	mother	tu veux aller les chercher toi tes legos pour jouer aux legos ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10287	MOT	mother	non .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10288	MOT	mother	c'est quoi ça ?	%act MOT prend un jouet sur la table et le montre à CHI		%act MOT prend un jouet sur la table et le montre à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10291	MOT	mother	c'est quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10293	MOT	mother	hein ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10295	MOT	mother	j'ai pas compris .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10297	MOT	mother	oui on le fera après le jeu sur l'ordinateur .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10299	MOT	mother	non Aliyah elle peut pas venir aujourd'hui .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10300	MOT	mother	elle devait venir mercredi mais comme mercredi tu étais malade elle n' est pas venue .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10301	MOT	mother	parce que tu étais trop fatiguée .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10302	MOT	mother	tu sais c'est le jour où tu avais vomi .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10303	MOT	mother	mais ça va t(u) es plus malade .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10305	MOT	mother	non tu veux pas ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10306	MOT	mother	tu te caches ?	%act MOT caresse les cheveux de CHI		%act MOT caresse les cheveux de CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10308	MOT	mother	< hé tu me craches dessus ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10309	MOT	mother	petit cochon .	%act MOT prend le visage de CHI entre ses mains		%act MOT prend le visage de CHI entre ses mains 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10310	MOT	mother	alors tu veux jouer à quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10311	MOT	mother	oh Anaé arrête .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10313	MOT	mother	tu racontes à Omer que Tipi il a //.	com Omer est le chien de la famille on ne sait pas qui est Tipi		com Omer est le chien de la famille on ne sait pas qui est Tipi 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10314	MOT	mother	qu'est-ce qu'il a Tipi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10316	MOT	mother	qu'est-ce qu'il a Tipi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10317	MOT	mother	va raconter à Omer .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10320	MOT	mother	tu lui racontes ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10322	MOT	mother	oui il a l'air de vouloir te manger .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10323	MOT	mother	il va te dévorer .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10324	MOT	mother	attention .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10325	MOT	mother	ohlàlà au secours [/] au secours il va te manger .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10328	MOT	mother	t(u) es pas un chien ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10330	MOT	mother	tu es quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10332	MOT	mother	ben ça je me demande bien pourquoi fais [/] tu fais du bruit ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10335	MOT	mother	< oh tiens regarde .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10336	MOT	mother	regarde ce-que j'ai trouvé Anaé .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10338	MOT	mother	qu'est-ce que c'est ça ?	%act MOT montre un objet à CHI		%act MOT montre un objet à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10340	MOT	mother	qu'est-ce que c'est ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10342	MOT	mother	c'est quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10345	MOT	mother	< regarde .	%act MOT ramène la caisse de duplo et s'assied sur le canapé		%act MOT ramène la caisse de duplo et s'assied sur le canapé 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10346	MOT	mother	qu'est-ce que c'est ?	%act MOT présente deux objets à CHI		%act MOT présente deux objets à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10349	MOT	mother	c'est quoi ça comme animal ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10350	MOT	mother	qu'est-ce que c'est comme animal ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10351	MOT	mother	oh .	%sit CHI remet le jouet dans la caisse 		%sit CHI remet le jouet dans la caisse  	Anae/2923.cha	1	clara				Anae	mother	Keychild
10352	MOT	mother	<tu veux> [//] est-ce que tu veux qu'on construise un zoo pour mettre les animaux dedans ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10354	MOT	mother	< oui ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10355	MOT	mother	une cabane .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10357	MOT	mother	< tiens ben attends <mets toi> [/] mets toi plus comme ça .	%act MOT déplace la caisse de duplo		%act MOT déplace la caisse de duplo 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10358	MOT	mother	voilà .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10359	MOT	mother	sur le côté .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10361	MOT	mother	on fait une cabane alors comment on fabrique une cabane tu sais ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10363	MOT	mother	une grande cabane ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10364	MOT	mother	avec euh /.			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10366	MOT	mother	d'accord .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10368	MOT	mother	ouais .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10370	MOT	mother	c'est la voiture des animaux ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10371	MOT	mother	attends regarde mets le comme ça comme ça Elise <elle peut le> [//] elle peut la voir la cabane voilà .	%act MOT déplace la cabane	%com Elise est le nom de la personne qui filme	%act MOT déplace la cabane %com Elise est le nom de la personne qui filme	Anae/2923.cha	1	clara				Anae	mother	Keychild
10374	MOT	mother	il est pas collé [=! rit] .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10376	MOT	mother	tu casses tout ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10381	MOT	mother	c'est un téléphone ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10383	MOT	mother	tu mets un téléphone dans la cabane des animaux ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10385	MOT	mother	pourquoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10387	MOT	mother	<il a> [//] ils ont pas envie de quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10390	MOT	mother	pourquoi de Ratatouille ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10394	MOT	mother	la fenêtre de quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10396	MOT	mother	ah d'accord .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10398	MOT	mother	ah bon .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10399	MOT	mother	et ça qu'est-ce que c'est ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10404	MOT	mother	c'est pas une poussette .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10405	MOT	mother	qu'est-ce que c'est ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10407	MOT	mother	< une brouyette@c .	com MOT imite la prononciation de CHI		com MOT imite la prononciation de CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10408	MOT	mother	une brouette .	com MOT reformule		com MOT reformule 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10409	MOT	mother	et ça regarde ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10411	MOT	mother	tu le prends ou pas ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10413	MOT	mother	han .	%act MOT sort un insecte géant de la boîte		%act MOT sort un insecte géant de la boîte 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10414	MOT	mother	qu'est-ce que c'est que ça ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10416	MOT	mother	une grosse bête .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10419	MOT	mother	il nous fait mal ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10421	MOT	mother	elle a un gros nez oui .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10425	MOT	mother	tiens oh c'est qui lui ?	%act MOT montre le crocodile à CHI		%act MOT montre le crocodile à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10427	MOT	mother	regarde .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10429	MOT	mother	faut [/] faut bien appuyer si tu n' appuies pas bien ça tient pas .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10430	MOT	mother	tu veux que j'en construise une cabane moi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10432	MOT	mother	non .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10433	MOT	mother	qu'est-ce que c'est ça comme animal ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10434	MOT	mother	qu'est-ce que c'est ça ?	%xpnt show l'objet en le touchant de l'index		%xpnt show l'objet en le touchant de l'index 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10436	MOT	mother	et lui regarde .	%act MOT montre une figurine à CHI		%act MOT montre une figurine à CHI 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10439	MOT	mother	mais elle est où la grosse plaque verte qu'y avait hier ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10441	MOT	mother	non pas la bête la plaque .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10442	MOT	mother	comme le truc gris que t(u) as dans les mains .	%xpnt show la plaque de CHI de l'index		%xpnt show la plaque de CHI de l'index 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10445	MOT	mother	mais plus grand .	%act MOT cherche dans la boîte		%act MOT cherche dans la boîte 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10447	MOT	mother	non y avait une plus grande hier .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10449	MOT	mother	non .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10450	MOT	mother	regarde ça c'est bien .	%act MOT montre une branche en duplo		%act MOT montre une branche en duplo 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10453	MOT	mother	hum hum .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10454	MOT	mother	non c'était pas ça .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10455	MOT	mother	je vois pas où ça peut-être .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10456	MOT	mother	qu'est-ce que c'est ça ?	%act MOT regarde dans la pièce puis se lève pour aller ramasser un objet		%act MOT regarde dans la pièce puis se lève pour aller ramasser un objet 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10459	MOT	mother	<on va> [/] on va construire une cabane .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10462	MOT	mother	tu veux Spiderman ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10466	MOT	mother	alors y avait qui hier comme copain ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10467	MOT	mother	pour faire la fête .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10468	MOT	mother	hein Anaé ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10469	MOT	mother	y avait qui comme copain d' Ael ?	%sit CHI ne répond pas et continue à jouer avec ses duplo		%sit CHI ne répond pas et continue à jouer avec ses duplo 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10471	MOT	mother	qu'est-ce que tu fais ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10482	MOT	mother	il est quoi ?			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10486	MOT	mother	tiens regarde .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10487	MOT	mother	la cage pour le crocodile .	%act MOT a construit une cage en duplo et la pose sur le sol		%act MOT a construit une cage en duplo et la pose sur le sol 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10488	MOT	mother	regarde si il rentre dedans .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
10490	MOT	mother	[=! rit] non dans l'autre sens .			 	Anae/2923.cha	1	clara				Anae	mother	Keychild
