
GRA;oh there he is 
GRA;oh look 
GRA;got a white nose that horse 
GRA;got a white nose hasn't he 
GRA;
GRA;funny funny nose he's got 
GRA;funny nose 
GRA;daddy'll go for you 
GRA;
GRA;you want I should put it upstairs 
GRA;I'm going to put it away 
GRA;I will 
GRA;yes 
GRA;I will 
GRA;you're not a nice girl 
GRA;you're not a nice girl 
GRA;no 
GRA;you're not a nice girl xxx 
GRA;you're not a nice girl to Grandad 
GRA;you're not a nice 
GRA;xxx stairs 
GRA;come on then 
GRA;do you want the pot 
GRA;what then 
GRA;do you want the pot 
GRA;come on then 
GRA;stop crying now 
GRA;stop crying 
GRA;stop crying 
GRA;now look you're 
GRA;you'll wake him up 
GRA;you'll waken him up 
GRA;you'll waken him up 
GRA;
GRA;no 
GRA;is it 
GRA;xxx already 
GRA;no 
MOT;not just now 
MOT;what 
MOT;you eat your bread and butter first 
MOT;wee bit hot 
MOT;dadda will sit nextto you 
MOT;you want some juice 
MOT;mummie'll bring you some 
MOT;just a minute 
MOT;now now now now 
MOT;you're dad will be here in just a minute 
GRA; 
MOT;here you are Freddy 
MOT;here you are 
FAT;xxx 
MOT;xxx 
MOT;more 
MOT;you don't get any more 
MOT;daddy xxx  
UNK;xxx  
MOT;do you want another piece of bread and butter 
MOT;or bread and jam 
GRA;xxx bread 
GRA;she likes it 
FAT;this 
FAT;xxx 
FAT;oh it's hard to eat 
MOT;they're meant hard darling 
GRA;
FAT;oh  
FAT;oh  
FAT;I don't think you'll eat a whole one darling 
FAT;will you 
MOT;xxx that bottom bit xxx that's all 
FAT;yes 
MOT;she'll have that bit you've got in your hand 
MOT;xxx a bit 
FAT;and Daddy'll have this piece 
UNK;
GRA;xxx bit if you need it 
FAT;daddy'll have this piece 
FAT;well you want that piece 
MOT;you can't have it all darling 
MOT;there's only three 
MOT;and there's four people 
MOT;you spoil her Gordon 
MOT;daddy can't 
MOT;is she 
FAT;what about poor Grandad 
MOT;what about 
FAT;xxx 
MOT;she's awfully slow isn't she 
GRA;xxx 
GRA;mummie'll cut me a bit xxx 
MOT;xxx 
GRA;you haven't even finished yours 
UNK;oh oh 
MOT;xxx can eat that xxx 
MOT;see what I mean 
MOT;
FAT;what darling 
GRA;xxx 
FAT;what do you want 
MOT;xxx 
FAT;do you want a swim 
GRA;xxx xxx GF 
FAT;more for Daddy 
GRA;xxx want more 
GRA;
FAT;thankyou very much Iris 
FAT;
FAT;xxx 
MOT;she looks after 
FAT;a piece of xxx  
MOT;xxx 
GRA;
GRA;that all right 
MOT;xxx 
MOT;
MOT;xxx table 
MOT;xxx 
FRA;  
MOT;come on Fraser 
MOT;I must do this 
MOT;come on 
MOT;open 
FRA; 
MOT;oh  
MOT;xxx 
MOT;xxx now 
MOT;let Mummy do it now will you 
MOT;
MOT;come and speak to him Iris 
MOT;what 
MOT;xxx 
MOT;now come on darling 
FRA; 
MOT;let him do it that way round 
MOT;where's that 
MOT;is that the one that came out the ball 
MOT;where's the one that came out the ball 
MOT;where's the ball 
MOT;now put it back please 
MOT;now where's the one that came outof it 
UNK; 
MOT;why don't you want one 
MOT;alright 
MOT;now then young man 
MOT;have you finished your breakfast 
FRA; 
MOT;xxx 
MOT;xxx 
MOT;whee 
MOT;no 
MOT;we'll leave it on just now darling 
MOT;to make sure he's brought up all xxx 
MOT;xxx 
MOT;no 
FRA; 
MOT;will you get me a pan to put the potatoes in 
MOT;just put them in 
MOT;xxx your fingers xxx 
MOT;don't jam Mummy's fingers today 
MOT;I said 
MOT;that's just what I said you weren't to do 
MOT;and it's you that got caught today 
MOT;can I see 
MOT;oh oh 
MOT;oh dear 
MOT;are you going to help Mummy 
MOT;get the pan out then 
MOT;you know what happened 
MOT;the same as you did to mine yesterday 
MOT;yes 
MOT;you can sit up there 
MOT;xxx 
MOT;no not that one there 
MOT;this one here 
MOT;the one with the lid on 
MOT;yes thankyou 
MOT;yes 
MOT;thankyou 
MOT;right 
MOT;oop 
MOT;where you going to sit 
MOT;over this side xxx 
MOT;
MOT;sit over this side 
MOT;why 
MOT;one two 
MOT;whee 
FRA;
MOT;what's that 
MOT;that's carrot 
MOT;xxx 
MOT;go and make our juice 
MOT;dogs don't drink juice 
MOT;oh for the baby 
MOT;oh I see 
MOT;they have a baby have they 
MOT;they've got a baby in their house have they 
MOT;
MOT;and what's this 
MOT;ten kittens 
MOT;how many 
MOT;ten kittens go to sleep at night 
MOT;look at them all 
MOT;you find them 
MOT;one 
MOT;two 
MOT;three 
MOT;for 
MOT;go on 
MOT;you say it 
MOT;five 
MOT;six 
MOT;seven 
MOT;eight 
MOT;nine 
MOT;ten  
MOT;xxx 
MOT;the baby likes juice 
MOT;mummie's giving the baby juice 
MOT;they haven't got xxx 
MOT;oh warming up the juice for the baby 
MOT;no 
MOT;but they've had none 
MOT;what a shame 
MOT;they'll haveto get some more 
MOT;
MOT;xxx 
MOT;xxx 
MOT;there we are 
MOT;here's your xxx 
MOT;here you are 
MOT;never mind 
MOT;it's xxx 
MOT;where's Mother's mat 
MOT;xxx Iris 
MOT;xxx get Mummy's mat 
MOT;xxx 
MOT;where's the cutlery Iris 
MOT;come on 
MOT;get it out your dolly's pram 
MOT;now don't be silly 
MOT;sit up at the table properly 
MOT;don't be silly 
MOT;xxx xxx 
MOT;a potato 
MOT;iris 
MOT;you want your bottom smacked 
MOT;go on 
MOT;sothat we're all finished 
FRA; 
MOT;there you are 
MOT;two spoonfuls 
MOT;and that's the finish 
MOT;thankyou 
FRA; 
FRA; 
MOT;
MOT;ah yeehah 
FRA; 
MOT;come on then 
MOT;you'll burn your bottom if you keep going backwards 
MOT;you come and xxx that one now Iris 
MOT;xxx 
MOT;hold his hand 
MOT;look 
MOT;I've only got two nails to do on that hand silly boy oh 
MOT;come on 
MOT;what's Iris doing 
MOT;
FRA;
MOT;you xxx 
MOT;go on quickly 
MOT;sothat Mummy can xxx 
MOT;go on 
MOT;quick 
MOT;come on now Fraser 
MOT;we've nearly finished 
MOT;oh bang bang bang 
MOT;bang bang bang bang 
MOT;there we are 
MOT;that's one hand done 
MOT;oh 
MOT;bang bang bang 
MOT;bang bang bang 
MOT;bang bang bang bang bang 
MOT;no not too hard 
MOT;oh you'll break that on the table now Iris 
MOT;you'll break the table 
MOT;now don't be silly 
MOT;where's your xxx 
MOT;there we are now 
MOT;you want to leave it to to show Daddy 
MOT;well look 
MOT;I'll tell you what we'll do 
MOT;xxx Mummy 
MOT;mummie 
MOT;iris 
MOT;put it in now 
MOT;now look 
MOT;see 
MOT;that there 
MOT;xxx one 
MOT;and now we'll leave it on the boiler for Daddy to see 
MOT;we'll leave it on 
MOT;alright 
MOT;right 
MOT;that was good wasn't it 
MOT;ah we'll do the other one then 
MOT;if you can find the other pieces 
MOT;we've still got more pieces to find 
MOT;one two three four five six seven 
MOT;five pieces to find 
MOT;are there none on the floor 
FRA; 
MOT;Fraser 
MOT;hello 
MOT;ah yes 
MOT;more 
MOT;come on 
MOT;pick them up 
FRA; 
MOT;come on 
MOT;move 
MOT;bring your feet up 
MOT;bring your feet up to your hand 
FRA; 
MOT;that's it 
MOT;come on then 
FRA;  
MOT; 
MOT;and there's another bit still 
MOT;there 
MOT;xxx 
MOT;well I don't know yet darling 
MOT;just a minute 
MOT; 
MOT;don't tell Daddy 
MOT;don't tell Daddy 
MOT;no 
MOT;sun glasses 
MOT;daddy's 
MOT;daddy has one has he 
MOT;what are they called 
MOT;sun glasses 
MOT;sun glasses 
MOT;xxx 
MOT;you're not even trying to say it 
MOT;what's there 
MOT;shopping bags 
MOT;and hand bags 
MOT;shopping bags 
MOT;and hand bags 
MOT;a pencil 
MOT;a pencil 
MOT;is that what you were saying 
MOT;an umbrella for you for the rain 
MOT;
MOT;
MOT;just like xxx isn't it 
MOT; 
MOT;a lawn mower 
MOT;a lawn mower 
MOT;for cutting the grass 
MOT;yes 
MOT;daddy's got one of those 
MOT;daddy had one of these not so long ago didn't he 
MOT;oh what's that 
MOT;that's for spraying flowers 
MOT;spraying the flowers 
MOT;panda not pam 
MOT;panda 
MOT;shoes are they 
MOT;like Lyn 
MOT;is it like Lyn 
MOT;is she like Lyn 
MOT;oh yes 
MOT;
MOT;uhuh 
MOT;basket yes 
MOT;there's a lady hanging out the clothes 
MOT;hanging out the clothes 
MOT;
MOT;he doesn't know what xxx 
MOT;he doesn't know what to do 
MOT;a very good boy 
MOT;no 
MOT;now leave him 
MOT;xxx 
MOT;xxx 
FRA; 
MOT;leave him alone 
MOT;now just you sit still 
MOT;xxx wee boy 
MOT;oh 
FRA; 
MOT;xxx 
MOT;xxx 
MOT;xxx  
MOT;now gently 
MOT;xxx 
MOT;don't shout 
MOT;do you want the pottie Iris 
MOT;well go and get it 
MOT;now it's allgone Fraser 
MOT;let me get your trousers down 
MOT;get your pants right down please 
MOT;they're not down at the back 
MOT;now pull them all down 
MOT;look at yourself 
MOT;look 
MOT;pull them down 
MOT;
MOT;that was a quick one wasn't it 
MOT; 
FRA; 
MOT;
MOT;now don't break that elastic 
MOT;you want it off 
MOT;you didn't need to pull it the way you were pulling it before did you 
MOT;xxx xxx 
MOT;xxx  
MOT;what are you doing 
MOT;pulling the xxx 
MOT;xxx 
FRA; 
MOT;hurry up darling 
MOT;you're as bad as that 
MOT;are you jumping 
MOT; 
MOT;why don't you xxx before your meal Iris 
MOT;I don't haveto tell you now 
MOT;right now 
MOT;get down 
MOT;and watch when sit down 
MOT;is that all you were doing 
MOT;it's not xxx 
MOT;no I'm not going to fasten your trousers again Iris 
MOT;
MOT;you want them off now 
MOT;oh 
MOT;now look 
MOT;you're just keep all the bits in the box 
MOT;you mustn't Iris 
MOT;it's a xxx keeping this thing 
MOT;come on 
MOT;now get it up all together 
MOT;come on 
MOT;now get a book 
MOT;xxx 
MOT;now just leave all the things xxx 
MOT;I'm going down to get some pins 
MOT;leave these here 
MOT;very naughty 
MOT;don't close the door on him 
MOT;xxx don't 
MOT;just leave it there Iris 
MOT;quick 
MOT;kick 
MOT;oh no Iris don't do that 
MOT;no Iris don't do that 
MOT;now just a minute 
MOT;listen 
MOT;we've got work to finish 
MOT;come on 
MOT;I'm going through to the other room again 
MOT;to xxx 
MOT;come on 
MOT;put that inside the box first 
MOT;xxx 
MOT;who pulled that out 
MOT;don't put it in there 
MOT;who pulled it out 
MOT;well don't 
MOT;if I catch you doing that again I'll haveto smack your hand 
MOT;sothat it has some effect 
MOT;now Fraser 
MOT;please 
MOT;now look Iris 
MOT;alright give me your fork 
UNK; 
MOT;just a minute 
MOT;oh you've not spilt it 
MOT;leave it just now 
MOT;mummie'll pick it up after 
MOT;don't come off your seat 
MOT;no 
MOT;I haveto pick one of Fraser's up 
MOT;just sit still just now 
MOT;leave it on your plate just now 
MOT;don't stretch over xxx 
UNK; 
MOT;pardon 
MOT;oh yes 
MOT;xxx 
MOT;there you are 
UNK; 
MOT;xxx 
MOT;who got all these bricks out again 
MOT;iris 
MOT;you're going to get your bottom smacked tonight 
MOT;I mean it 
MOT;I'm getting sick and tired of it 
MOT;are you eating that 
MOT;you're not having it 
UNK; 
UNK;did you ask to get down from table 
UNK;what do you say 
UNK;pardon 
UNK;xxx 
UNK; 
MOT;xxx 
UNK;yyy ;%add to Fa
MOT;xxx 
UNK;iris 
UNK; 
MOT;xxx 
MOT;come along 
FRA;xxx 
MOT;come and sit down  
MOT;yes 
MOT;leave it just now xxx 
MOT;xxx there 
MOT;don't touch it now 
MOT;now careful 
MOT;I don't want them broken 
FRA;yyy 
FRA;yyy 
MOT;Fraser 
MOT;xxx other room 
MOT;quickly 
MOT;both of you 
FRA; 
MOT;thankyou 
MOT;where's the ashtray 
MOT;xxx lighter 
MOT;here it is 
MOT;thankyou Fraser  
MOT;hum 
MOT;thank you Fraser 
MOT;no 
MOT;close the door 
MOT;now come through please before I get angry 
MOT;come on 
FRA;xxx 
MOT;come on 
FRA;xxx xxx 
FRA; 
MOT;come on 
MOT;hurry up 
FRA;yyy 
FRA;yyy 
MOT;you what 
FRA;yyy 
FRA;yyy 
FRA;yyy 
MOT;xxx go on your back darling 
MOT;the back of your microphone's there 
FRA;yyy 
MOT;come on 
FRA;yyy  
MOT;xxx 
MOT;xxx his own 
MOT;do you want some more 
FRA;yyy 
FRA; 
MOT;we're finishing off that lemon first 
MOT;because we haven't got much more 
FRA;  
FRA; 
MOT;just a minute 
FRA;xxx  
FRA;xxx xxx 
MOT;is that not our seat 
MOT;is this your seat 
FRA;hum 
MOT;oh I see 
MOT;alright 
FRA; 
MOT;you're up there 
FRA; 
FRA;I 
MOT;yes 
MOT;who's kicking his legs 
FRA;yyy 
FRA;hum 
FRA;hum 
FRA;xxx 
MOT;xxx on your pocket 
MOT;yes there we are 
MOT;alright 
MOT;
MOT;that's right 
MOT;
MOT;yes 
MOT; 
MOT;
MOT;do the new hairdresser's 
FRA;xxx xxx 
MOT;why not 
FRA; 
FRA;zzz 
FRA; 
MOT;you be careful 
MOT;you'll fall  
FRA; 
FRA; 
MOT;no you'll tumble 
MOT;you better turn and go on the right way 
MOT;xxx 
MOT;that was a good boy 
MOT;oh 
MOT;kick your leg 
FRA; 
FRA;push 
FRA;push 
FRA; 
MOT;xxx 
FRA; 
MOT;no Fraser  
MOT;no 
MOT;yes well you go in xxx 
MOT;now don't Fraser 
MOT;that's naughty 
MOT;it'll get broken Iris 
MOT;there's your xxx 
MOT;now if it gets broken 
MOT;you'll get no more presents 
MOT;now come here ;%add to I
MOT;you'll get no more nice toys 
MOT;because you gotto look after them 
MOT;that's why 
FRA;xxx 
FRA;xxx beep beep beep beep beep beep beep beep beep beep 
FRA;xxx 
FRA;yyy 
FRA;bam 
FRA; 
MOT;what 
MOT;xxx not waiting for the green light 
MOT;you haveto wait for the green light before you go across the road
MOT;xxx people crossing 
FRA;xxx xxx 
FRA;yes 
FRA;bang 
MOT;don't pull it too far 
FRA;bang 
FRA;  
FRA; 
MOT;what 
MOT; 
MOT;oh 
MOT;
FRA;juice 
FRA;juice 
FRA;xxx 
FRA;xxx 
FRA;juice 
FRA;juice 
FRA;juice 
MOT;yes 
MOT;wait a minute Fraser 
MOT;I've only got one pair of hands 
MOT;haven't I Iris 
MOT;here you are 
FRA; 
MOT;
MOT;why doesn't he have any slippers 
MOT;because he hasn't he hasn't been walking long enough to get slippers 
MOT;xxx 
MOT; 
MOT;one is all you need 
MOT;look what I found under your bed 
FRA;yyy 
MOT;yes 
MOT;xxx 
MOT;xxx 
MOT;I know 
MOT;there's paper in your pocket 
MOT;look 
MOT;leave it there till we go downstairs 
MOT;then we'll empty it 
MOT;alright 
MOT;alright 
MOT;now Mummy'll xxx 
MOT;then we'll go downstairs 
MOT;yes 
MOT;keep your head down 
MOT;oh that's your good hat 
MOT;that's not xxx in the car 
MOT;go and get Fraser's coat 
MOT; 
MOT;that kind of sauce 
MOT;that won't go with it Iris 
MOT;we won't have any chocolate sauce left 
MOT;xxx shut all the windows 
MOT;xxx 
FRA;can  
MOT;just let me shut the window safely 
FRA; 
MOT;xxx spoons 
FRA;xxx 
FRA;gone 
FRA;gone 
MOT;where 
MOT;ah Fraser 
MOT;it 
FRA;gone 
MOT;alright 
MOT;pardon 
MOT;right 
FRA;xxx 
FRA;xxx 
MOT;xxx 
FRA;no 
MOT;sure 
FRA;  
FRA;  
FRA; 
MOT;
MOT;
MOT;xxx xxx 
MOT;you're better with a pencil 
MOT;right 
MOT;xxx 
MOT;I'll leave you this xxx 
MOT;now look there's crayons there 
MOT;they're going to end up in the bucket 
MOT;are you doing the jigsaw Fraser 
MOT;xxx have you 
FRA; 
FRA; 
MOT;
FRA;xxx xxx 
FRA; 
MOT;
MOT;put xxx  xxx in your mouth 
MOT;go on 
MOT;are you tired 
MOT;that's it 
FRA;
MOT; 
FRA;yyy 
FRA;yyy 
FRA;teddy 
FRA;yyy 
MOT;purple 
MOT;blue 
MOT;
MOT;don't push him incase he falls off that chair Iris 
FRA; 
MOT;look 
MOT;you go and make some more castles 
MOT;and come out 
MOT;well sit down Fraser 
MOT;because you're going to fall off 
FRA;xxx 
MOT;up 
FRA;xxx 
FRA;Mummie 
FRA;Ma 
FRA;Mummie 
FRA;Mummie 
FRA;Mummie 
MOT;what 
FRA;xxx 
FRA;daddy's 
MOT;can't you lift that cushion back then 
FRA;Daddy 
FRA;Daddy chair please 
FRA;Daddy 
FRA;Daddy 
FRA;Daddy 
FRA;daddy 
FRA;xxx 
MOT;are you sleeping Fraser 
FRA;huh 
MOT;huh 
MOT; 
MOT;xxx 
MOT; 
MOT;xxx a stamp 
MOT;xxx queen's head 
UNK;
MOT;no 
MOT;it's to tell the man to stop coming on Tuesday 
MOT;I'll come and get one 
MOT;well xxx the other side 
MOT;and I'll find a bag for you 
MOT;all right love xxx 
MOT;Fraser 
MOT;come outof there 
MOT;come on 
MOT;xxx 
MOT;xxx 
MOT;go and help Iris to find xxx 
FRA; 
FRA;xxx 
MOT;yes 
MOT;you'll get xxx 
MOT;xxx something 
FRA;yes 
FRA;yes 
MOT;well wait till it jumps 
MOT;yes 
FRA;yes 
MOT;no 
MOT;look 
MOT;just let me be 
MOT;and get the tea 
MOT;xxx 
FRA;Mummie 
FRA;Mummie 
MOT;it's not ready Fraser 
MOT;I told you xxx 
FRA;  
FRA;Daddy 
FRA;Mummie 
MOT;oh xxx 
FRA;Daddy 
FRA;Daddy 
FRA;xxx 
MOT;
FRA;xxx 
MOT;we'll find them after 
MOT;if I find them I'll bring them out to you 
MOT;okay 
MOT;where you going xxx 
MOT;alright 
MOT;I'll be downstairs all the time 
FRA;xxx car 
FRA;xxx car 
FRA;xxx xxx 
FRA;xxx 
FRA;xxx car 
FRA;in there 
FRA;xxx 
FRA;xxx there 
FRA;xxx 
FRA; 
FRA; 
FRA; 
FRA;xxx any more 
FRA; 
FRA; 
FRA;xxx 
FRA; 
FRA; 
FRA;xxx okay 
FRA;pretty 
MOT;xxx 
FRA;xxx 
MOT;in the play house again 
FRA;yes 
FRA;xxx 
MOT; 
MOT;xxx 
MOT;you going to sleep 
MOT;alright 
MOT;nightnight 
MOT;nightnight Fraser 
FRA;hello 
MOT;hello 
MOT;we got a big tiger 
FRA;no 
MOT;xxx 
MOT;
MOT;xxx 
MOT;xxx  
FRA; 
FRA; 
FRA;
FRA; 
FRA;xxx 
FRA;I'm tired 
FRA; 
FRA;I'm tired 
FRA;I'm tired 
FRA;xxx 
FRA;no 
FRA;no 
FRA;xxx 
MOT;xxx 
FRA; 
FRA; 
MOT;I can't concentrate if you're all going to be around 
FRA; 
FRA; 
FRA;oh ah oh ah ah 
FRA; 
MOT;who built the Ark 
MOT;who built the Ark 
MOT;xxx built the Ark 
FRA;xxx 
FRA; 
FRA;mummie's car 
FRA;push Mummy car 
FRA;Mummie 
FRA;ax 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;xxx gone 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;ring bell 
FRA;ring yyy  
FRA;ring the yyy 
FRA;yyy out 
FRA;yyy out 
FRA;pick up 
FRA;xxx alright 
FRA; 
FRA; 
FRA;this is yours 
MOT;iris  
MOT;between the two xxx 
MOT;
MOT;yes that's alright then 
MOT;xxx 
MOT;take the corner between the two bits 
MOT;not the whole thing 
MOT;you're pulling at the wrong bit again 
MOT;that's it 
MOT;yes 
MOT;a corner you pull first 
FRA;biscuit in there 
FRA;bit in there 
FRA;that's Iris' 
FRA;that's yyy  
FRA;that's yyy 
FRA;xxx 
FRA;yyy  
MOT;xxx 
FRA;ah 
MOT;Fraser don't 
MOT;you'll fall 
MOT;the whole thing'll topple over 
MOT;don't do that 
MOT;I'll put it down if you're going to do that 
MOT;I'll put it down flat like a bed 
MOT;Fraser 
MOT;come down 
MOT;that be better 
MOT;you see that catch there 
MOT;do it like Mummy's 
MOT;see 
MOT;pull it out 
MOT;keep it out 
MOT;xxx 
FRA;daddy xxx 
MOT;that's it 
MOT;put it through there 
MOT;that's it 
MOT;now 
MOT;wait a minute 
MOT;there now 
MOT;push it back in again to the first hole 
FRA; 
MOT;is it in 
MOT;right 
MOT;he doesn't want to lie down  
FRA;me 
FRA;xxx 
FRA;xxx bed 
FRA;we don't 
MOT;you have xxx don't you 
MOT;
FRA; 
MOT;Fraser 
MOT;be careful 
MOT;you'll topple over 
MOT;xxx 
MOT;xxx stay there 
MOT;xxx 
FRA; 
FRA;me tired 
FRA;no 
MOT;alright xxx 
FRA;yyy turn 
FRA;yyy 
MOT;xxx 
FRA;yyy do up 
FRA;no 
FRA;yes 
MOT;can I 
FRA;on this bad  
FRA;it's not long enough 
MOT;not long enough 
FRA;xxx 
MOT;put them long ways 
MOT;they're not big enough that way 
MOT;that way 
FRA;yes 
FRA;no 
FRA;no 
FRA;no 
FRA;no 
FRA;xxx 
FRA; 
MOT;listen 
MOT;don't pull those legs off that chair 
MOT;you'll break them 
MOT;xxx 
FRA;ah 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;me 
MOT;xxx 
MOT;xxx 
MOT;just let Mummy put them both on for you 
MOT; 
MOT;yes 
MOT;we're going to xxx now 
MOT;xxx 
MOT;what are you doing today 
MOT;I don't know 
MOT;you can sit down beside my bottom 
MOT;there's no room darling 
MOT;Fraser 
FRA;
FRA;take baby Anna 
FRA;xxx baby Anna 
FRA;baby Anna in there 
FRA;baby Anna 
FRA;xxx 
FRA;my mug 
FRA;yes 
FRA;xxx in there 
FRA; 
FRA;
FRA;xxx gone 
FRA;xxx 
FRA;no 
FRA;xxx 
FRA;no 
FRA;I can see it 
MOT;xxx another one 
FRA;xxx 
MOT;streamies 
FRA;no 
MOT;iris will wait for you 
MOT;xxx 
FRA;no 
MOT;xxx 
FRA;xxx xxx 
FRA;yyy 
FRA;xxx tea tea 
FRA;tea tea tea tea 
FRA; 
FRA;xxx 
FRA;xxx 
FRA;  
FRA;drink juice 
FRA;this one 
FRA;this one 
FRA;xxx 
FRA;no 
FRA;because xxx 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;you do that 
FRA; 
MOT;zzz 
FRA; 
FRA; 
MOT;xxx 
FRA;no 
FRA;xxx baby 
MOT;xxx 
FRA;no 
FRA;xxx baby 
FRA;no 
FRA;this is xxx 
FRA;no 
FRA;oh no 
FRA;why 
FRA;xxx Mum 
FRA;I've got it 
FRA;oh don't 
FRA;don't 
FRA;xxx  
FRA;xxx 
FRA;xxx 
MOT;xxx lions here 
MOT;oh gosh 
MOT;how will they get out 
MOT;xxx 
FRA; 
MOT;both lions are you 
FRA;yes  
FRA;  
MOT;oh Iris 
MOT;I won't be able to make the dinner 
MOT;who's going to make the dinner 
FRA;me 
MOT;you are Fraser 
MOT;what we going to have for dinner 
FRA;Mummy 
MOT;what we going to have for dinner 
MOT;you've put my leg back on 
MOT;oh that's all right 
MOT;will you put the other one on Fraser 
FRA;yes 
FRA;yes 
MOT;I don't like getting my leg eaten you know 
FRA;you you can walk now 
MOT;I can walk now 
MOT;thankyou very much 
FRA;you 
MOT;now don't put them there 
MOT;because you'll lose them 
MOT;or they'll fall in the box 
MOT;and they'll be thrown out 
MOT;oh Iris 
MOT;that rain has knocked more apples off the trees 
MOT;that rain has knocked more apples off the trees 
FRA;xxx 
MOT;xxx 
MOT;isn't that awful 
FRA;no 
FRA;xxx 
MOT;xxx 
MOT;xxx isn't he Iris 
MOT;aren't you 
MOT;you're clever 
MOT;oh Fraser 
MOT;it's in your pants 
MOT;xxx 
MOT;xxx 
MOT; 
FRA;no 
FRA;xxx 
MOT;xxx xxx 
MOT;go on 
FRA;xxx 
MOT;stop looking at yourself 
MOT;vain little girl 
MOT;you look at yourself in anything that can show a reflection 
MOT;won't you 
MOT;xxx xxx 
FRA; 
MOT;come on xxx ;%add to F
MOT;come on xxx Gungha Din ;%add to F
MOT;it's a blue ball 
MOT;well look 
MOT;lift the marrow up this end 
MOT;put all the things in it 
MOT;I'll just go and get this train 
MOT;xxx 
FRA;oh 
FRA;  
FRA;no 
MOT;your trousers are through here 
MOT;xxx 
MOT;xxx 
FRA;it's it's powder 
FRA; 
MOT;xxx 
MOT; 
MOT;oh yes 
FRA;I can do that 
FRA;I can do that hop hop hop 
MOT;you can hop hop hop when you're dressed 
FRA;xxx 
MOT;yes 
UNK;xxx 
MOT;
MOT;yes 
MOT;xxx 
MOT;xxx 
MOT;I can take a cardigan 
MOT;I don't know what one I'm going to put on darling 
MOT;so let's leave it just now 
FRA;me me 
FRA;what are you doing 
MOT;Fraser's xxx 
MOT;you go downstairs the two of you 
MOT;I'll be down in a minute 
MOT;go on 
MOT;go on please 
MOT;I'm closing the door 
MOT;xxx 
MOT;watch your finger 
FRA; 
MOT;and your microphone 
MOT;xxx 
FRA;xxx 
MOT;xxx 
MOT;no 
FRA;yeh 
MOT;watch your shoulder Iris 
FRA; 
FRA;  
MOT;don't play in the cupboard  
MOT;well can't you ask properly 
MOT;instead of this stupid carry on 
MOT;one each 
MOT;and that is all 
MOT;you're not 
FRA; 
MOT;xxx 
FRA;what is that 
FRA;outside 
FRA;outside 
FRA;xxx 
FRA;Fraser's chair 
FRA;Fraser's chair 
MOT;Fraser sit on your chair properly 
MOT;who does that 
FRA;daddy 
FRA;daddy do that 
FRA;daddy 
FRA;daddy do that 
FRA;daddy do that 
FRA;daddy shaving 
MOT;oh 
MOT;this is like play school 
MOT;isn't it 
MOT;you do that with your fingers 
FRA;yes 
FRA;look 
FRA;xxx 
MOT;yes 
MOT;what 
MOT;listen 
MOT;did he 
MOT;
MOT;who was that in the car 
MOT;Tom 
MOT;who's Tom 
MOT;in what car 
MOT;in whose car 
MOT;Margaret's 
MOT;xxx Tom and Jerry in Margaret's car 
MOT;is it 
MOT;do you think you can get your chair xxx 
FRA; 
MOT;xxx 
MOT;Fraser don't 
MOT;you're kicking 
MOT;it's sore 
MOT;stop it 
FRA; 
MOT;xxx 
MOT;now Iris 
MOT;xxx 
FRA; 
MOT;xxx xxx 
FRA;xxx xxx 
FRA;xxx 
FRA;xxx 
FRA;xxx 
FRA;xxx 
MOT;yes 
MOT;now just a minute 
FRA;xxx 
MOT;no Iris 
MOT;because you mustn't take out the fridge 
FAT;and milk 
FAT;oh 
FAT;milk not yyy 
FRA;xxx 
FRA;xxx 
FAT;you want 
FAT;you mean 
MOT;you can have one of these biscuits with butter and jam 
FRA;no 
FRA;xxx 
FAT;you can have a plain one then 
MOT;yes 
FAT;one for Fraser 
FAT;and one for you 
MOT;xxx 
FAT;two each 
FRA;I don't like plain ones 
MOT;you like that kind don't you 
FRA;xxx 
MOT;the same as Iris 
FAT;xxx 
FAT;this one 
MOT;go on 
MOT;I'll get your Dj 
MOT;xxx two 
FAT;oh 
FAT;thankyou Mummy 
FAT;what do you say  
FAT;they'll be finished quicker that way 
FRA;xxx have this out 
MOT;good 
FRA;finished Mum 
MOT;alright 
MOT;xxx Fraser 
MOT;xxx Iris  the blackboard 
MOT;xxx 
FRA;Mummie  
MOT;I'm just coming 
MOT;I'm wiping the table 
MOT;you're not really finished 
MOT;okay 
MOT;let me know when you are 
MOT;xxx 
FRA;finished Mum 
FRA;finished Mum 
MOT;alright 
MOT;what Iris 
MOT;what Iris 
FRA;wait in the bathroom all the time for Mummy 
FRA;well I can't 
MOT;xxx 
FRA;xxx 
FRA;xxx 
FRA;oh oh 
FRA;lovely sunshine 
FRA;look 
FRA;there's xxx Fraser 
MOT;xxx 
MOT;oh 
MOT;what darling  
MOT;xxx 
MOT;iris 
MOT;you'll haveto have plasticine 
FRA;oh yes 
FRA;we haven't had xxx 
MOT;xxx 
FRA;xxx 
FRA;put this in 
FRA;what we doing with this 
FRA;xxx this one car 
FRA;xxx 
FRA;car car 
FRA;car car 
FRA; 
MOT;xxx 
FRA; 
MOT;xxx 
MOT;xxx 
MOT;xxx 
